"source","id","longitude","latitude"
"old_gps",1611,102.669265,18.042077
"old_gps",1612,102.630345,18.02607
"old_gps",1618,102.566198,18.062209
"old_gps",1619,102.817366,18.114923
"old_gps",1622,102.772992,18.169467
"old_gps",1627,102.683919,17.981205
"old_gps",1628,102.969094,18.100313
"old_gps",1629,102.635583,17.979079
"old_gps",1630,102.792565,18.01236
"old_gps",1634,102.635928,17.910679
"old_gps",1635,102.648821,17.932392
"old_gps",1637,102.631544,17.959641
"old_gps",1640,102.673628,17.999362
"old_gps",1641,102.679519,17.979254
"old_gps",1644,102.597799,17.972173
"old_gps",1656,102.776946,18.055376
"old_gps",1658,102.914302,18.116926
"old_gps",1659,102.648684,18.018584
"old_gps",1661,102.61067,17.99233
"old_gps",1675,102.612852,17.98405
"old_gps",1677,102.630182,18.063798
"old_gps",1682,102.634876,18.010524
"old_gps",1685,102.627078,18.054605
"old_gps",1686,102.618581,18.021771
"old_gps",1687,102.620159,18.070689
"old_gps",1692,102.630921,17.9127
"old_gps",1696,102.632054,17.985953
"old_gps",1697,102.619433,17.934363
"old_gps",1703,102.636119,17.923256
"old_gps",1709,102.64349,17.929402
"old_gps",1712,102.679104,17.86427
"old_gps",1716,102.636365,17.983994
"old_gps",1719,102.595941,18.038413
"old_gps",1720,102.638298,17.962729
"old_gps",1729,102.597333,17.970818
"old_gps",1731,102.476074,18.11632
"old_gps",1736,102.618936,17.956252
"old_gps",1737,102.646083,18.0288
"old_gps",1742,102.621611,17.952696
"old_gps",1754,102.609609,17.991206
"old_gps",1776,102.785906,18.062958
"old_gps",1778,102.614921,18.00175
"old_gps",1782,102.635286,17.971245
"old_gps",1784,102.612566,18.01217
"old_gps",1796,102.6858,17.981856
"old_gps",1797,102.681206,17.982263
"old_gps",1798,102.640508,17.894536
"old_gps",1803,102.630921,17.912699
"old_gps",1804,102.616294,17.971777
"old_gps",1808,102.821868,18.134785
"old_gps",1809,102.629319,17.970022
"old_gps",1810,102.775013,18.056059
"old_gps",1811,102.622069,17.990357
"old_gps",1815,102.670543,17.957806
"old_gps",1819,102.587082,18.031036
"old_gps",1822,102.62953,18.003853
"old_gps",1824,102.652466,17.938268
"old_gps",1825,102.64704,17.87923
"old_gps",1827,102.630924,17.912695
"old_gps",1828,102.597448,18.005046
"old_gps",1831,102.622064,17.953659
"old_gps",1838,102.61048,17.979799
"old_gps",1839,102.670948,17.989677
"old_gps",1845,102.601773,17.995477
"old_gps",1846,102.582105,17.971647
"old_gps",1848,102.624296,17.933726
"old_gps",1862,102.663845,17.991351
"old_gps",1869,102.663629,18.059378
"old_gps",1896,102.610014,18.009694
"old_gps",1901,102.660268,17.969946
"old_gps",1910,102.639119,17.902338
"old_gps",1912,102.643801,17.929709
"old_gps",1917,102.617581,17.979722
"old_gps",1921,102.628699,17.998726
"old_gps",1933,102.676116,18.006742
"old_gps",1940,102.639776,17.971202
"old_gps",1948,102.632159,17.98596
"old_gps",1956,102.598537,18.00586
"old_gps",1960,102.634842,18.010548
"old_gps",1967,102.629588,18.064359
"old_gps",1968,102.628172,18.033926
"old_gps",1973,102.659288,17.986939
"old_gps",1978,102.581953,17.982926
"old_gps",1989,102.636486,17.9307
"old_gps",2007,102.625062,17.948159
"old_gps",2017,102.648958,17.93338
"old_gps",2020,102.6282,18.021426
"old_gps",2024,102.619487,17.976862
"old_gps",2039,102.666204,18.080722
"old_gps",2043,102.619019,17.976946
"old_gps",2048,102.613934,17.975477
"old_gps",2049,102.607253,17.991301
"old_gps",2060,102.623164,17.982312
"old_gps",2062,102.650338,17.923957
"old_gps",2077,102.638687,17.944756
"old_gps",2080,102.626679,17.902964
"old_gps",2095,102.634896,18.012424
"old_gps",2108,102.601498,17.978285
"old_gps",2109,102.625298,17.989942
"old_gps",2116,102.597366,18.005361
"old_gps",2121,102.60623,17.988322
"old_gps",2126,102.624331,17.914266
"old_gps",2137,102.615324,17.982245
"old_gps",2142,102.666899,18.062076
"old_gps",2143,102.470413,18.17295
"old_gps",2145,102.670212,17.998362
"old_gps",2150,102.626305,17.902965
"old_gps",2152,102.637941,18.026128
"old_gps",2154,102.687097,18.058245
"old_gps",2157,102.619298,17.957115
"old_gps",2159,102.724556,17.889512
"old_gps",2161,102.571717,18.034894
"old_gps",2164,102.621699,17.954168
"old_gps",2167,102.618328,17.957915
"old_gps",2168,102.627854,18.004436
"old_gps",2169,102.685364,17.980946
"old_gps",2172,102.643656,18.019607
"old_gps",2175,102.632706,17.992263
"old_gps",2177,102.627875,18.049421
"old_gps",2181,102.627885,18.04943
"old_gps",2183,102.637746,18.046071
"old_gps",2186,102.666115,18.011235
"old_gps",2189,102.704944,18.073731
"old_gps",2193,102.618152,17.982639
"old_gps",2195,102.643284,18.019776
"old_gps",2197,102.919888,17.997469
"old_gps",2200,102.631298,18.055717
"old_gps",2201,102.582126,17.971603
"old_gps",2205,102.638737,17.838112
"old_gps",2207,102.643677,18.019963
"old_gps",2208,102.625638,17.934875
"old_gps",2210,102.623546,18.078385
"old_gps",2211,102.62416,17.961573
"old_gps",2214,102.626843,17.953114
"old_gps",2218,102.625603,17.99487
"old_gps",2220,102.653842,17.984996
"old_gps",2250,102.607859,17.982544
"old_gps",2251,102.585768,17.98755
"old_gps",2252,102.677106,18.003133
"old_gps",2259,102.579853,17.978869
"old_gps",2267,102.610895,18.04394
"old_gps",2281,102.66207,17.904844
"old_gps",2282,102.584752,17.980918
"old_gps",2283,102.621892,17.994304
"old_gps",2284,102.636039,17.973114
"old_gps",2293,102.729436,17.891709
"old_gps",2295,102.626261,18.031428
"old_gps",2297,102.614301,18.020407
"old_gps",2303,102.635064,18.006263
"old_gps",2315,102.703104,17.955853
"old_gps",2317,102.614875,17.990881
"old_gps",2323,102.626937,18.038205
"old_gps",2328,102.67557,18.006169
"old_gps",2337,102.631405,17.912078
"old_gps",2352,102.635874,17.944115
"old_gps",2356,102.615632,17.873716
"old_gps",2369,102.618063,17.981593
"old_gps",2375,102.63076,18.003977
"old_gps",2382,102.641398,18.063477
"old_gps",2384,102.625662,17.976397
"old_gps",2385,102.638075,17.960743
"old_gps",2386,102.638072,17.960733
"old_gps",2387,102.775324,18.168286
"old_gps",2391,102.643911,17.932997
"old_gps",2395,102.530676,18.006568
"old_gps",2401,102.643848,18.021604
"old_gps",2402,102.621917,17.920369
"old_gps",2416,102.669678,17.989423
"old_gps",2419,102.644163,18.019643
"old_gps",2421,102.626256,17.957221
"old_gps",2423,102.605662,18.001313
"old_gps",2430,102.663567,17.992405
"old_gps",2437,102.673443,17.999239
"old_gps",2438,102.604238,18.00518
"old_gps",2439,102.626702,18.026098
"old_gps",2443,102.629479,18.03249
"old_gps",2444,102.588846,17.968913
"old_gps",2445,102.623612,17.993476
"old_gps",2448,102.632724,17.991927
"old_gps",2449,102.646691,18.051126
"old_gps",2456,102.62497,18.001974
"old_gps",2463,102.630943,17.977534
"old_gps",2474,102.664232,17.90774
"old_gps",2475,102.653811,17.98254
"old_gps",2478,102.633621,17.957839
"old_gps",2482,102.622813,18.028974
"old_gps",2490,102.60758,18.036634
"old_gps",2491,102.63754,17.977633
"old_gps",2494,102.602771,17.973677
"old_gps",2499,102.624885,17.983325
"old_gps",2503,102.632044,18.021925
"old_gps",2505,102.628594,17.995103
"old_gps",2506,102.645138,17.933159
"old_gps",2508,102.642393,17.946921
"old_gps",2510,102.628145,17.967887
"old_gps",2512,102.651234,17.929553
"old_gps",2534,102.627358,17.930224
"old_gps",2536,102.616676,17.961593
"old_gps",2537,102.657147,17.971657
"old_gps",2538,102.636089,17.964494
"old_gps",2549,102.608763,17.999549
"old_gps",2555,102.644745,18.031162
"old_gps",2560,102.573612,18.043466
"old_gps",2563,102.665983,18.080475
"old_gps",2565,102.636617,18.032178
"old_gps",2568,102.596424,17.969761
"old_gps",2569,102.565288,18.006691
"old_gps",2570,102.614613,17.992943
"old_gps",2581,102.62323,17.958575
"old_gps",2583,102.641106,17.97909
"old_gps",2590,102.602798,17.995236
"old_gps",2591,102.622984,18.000968
"old_gps",2602,102.657149,18.00116
"old_gps",2606,102.633273,17.954443
"old_gps",2616,102.628597,18.001402
"old_gps",2623,102.622808,17.955247
"old_gps",2627,102.635456,17.987433
"old_gps",2628,102.629557,18.001496
"old_gps",2630,102.626175,17.989673
"old_gps",2631,102.533601,18.01756
"old_gps",2632,102.615779,18.014201
"old_gps",2635,102.627467,18.020817
"old_gps",2668,102.637002,17.969811
"old_gps",2676,102.598994,18.006917
"old_gps",2677,102.62106,17.963248
"old_gps",2684,102.63889,17.969511
"old_gps",2685,102.663031,17.878245
"old_gps",2688,102.628722,17.843483
"old_gps",2694,102.579808,17.97887
"old_gps",2697,102.614427,17.973952
"old_gps",2700,102.61443,17.973987
"old_gps",2703,102.63626,18.043664
"old_gps",2708,102.78275,18.259178
"old_gps",2712,102.624493,17.94165
"old_gps",2713,102.647481,17.829844
"old_gps",2714,102.642992,18.032054
"old_gps",2726,102.618705,17.958901
"old_gps",2738,102.614226,18.014711
"old_gps",2739,102.643938,18.027589
"old_gps",2741,102.652149,17.924738
"old_gps",2744,102.65308,17.975053
"old_gps",2748,102.618375,17.958082
"old_gps",2754,102.676936,17.992211
"old_gps",2756,102.657858,18.12409
"old_gps",2757,102.647771,17.93185
"old_gps",2760,102.502124,18.169752
"old_gps",2769,102.529217,17.991432
"old_gps",2771,102.617064,18.048118
"old_gps",2778,102.585316,18.030852
"old_gps",2792,102.6439,18.032134
"old_gps",2794,102.542368,18.03126
"old_gps",2801,102.622109,18.01347
"old_gps",2815,102.62554,18.02727
"old_gps",2823,102.602493,17.966125
"old_gps",2849,102.615703,18.009896
"old_gps",2860,102.645904,18.046383
"old_gps",2861,102.682481,17.874043
"old_gps",2865,102.583801,17.983324
"old_gps",2890,102.664989,17.990783
"old_gps",2939,102.632219,17.986055
"old_gps",3021,102.549503,18.040701
"old_gps",3027,102.551067,18.040443
"old_gps",3048,102.656866,17.967322
"old_gps",3049,102.661012,18.119497
"old_gps",3082,102.638556,17.998252
"old_gps",3127,102.638544,17.997532
"old_gps",3168,102.60454,17.973094
"old_gps",3186,102.5923,17.996863
"old_gps",3187,102.632606,17.952417
"old_gps",3194,102.603264,18.003175
"old_gps",3195,102.660383,17.984603
"old_gps",3200,102.63232,18.040305
"old_gps",3201,102.636425,18.041851
"old_gps",3202,102.637941,17.998907
"old_gps",3204,102.674653,17.988048
"old_gps",3207,102.660314,17.984614
"old_gps",3208,102.654482,17.972887
"old_gps",3213,102.64629,17.997212
"old_gps",3214,102.674083,17.988763
"old_gps",3216,102.658013,17.982739
"old_gps",3228,102.658727,17.968532
"old_gps",3231,102.590899,17.976167
"old_gps",3251,102.629485,17.979736
"old_gps",3252,102.639479,18.013
"old_gps",3254,102.639423,18.012994
"old_gps",3562,102.608017,17.972659
"new_gps",3066,102.666352,17.985449
"new_gps",3256,102.579237,18.027658
"new_gps",3257,102.60868,17.997558
"new_gps",3259,102.638865,17.999033
"new_gps",3267,102.579702,18.02806
"new_gps",3268,102.627944,18.038052
"new_gps",3273,102.632411,18.041362
"new_gps",3274,102.595226,17.973995
"new_gps",3281,102.661273,18.009323
"new_gps",3286,102.64144,18.047601
"new_gps",3287,102.622596,17.993969
"new_gps",3288,102.648107,18.005038
"new_gps",3289,102.605902,17.972728
"new_gps",3294,102.579097,18.028438
"new_gps",3297,102.616835,17.915397
"new_gps",3305,102.634758,17.963123
"new_gps",3307,102.61543,17.959561
"new_gps",3310,102.607624,17.999367
"new_gps",3312,102.623083,18.005645
"new_gps",3319,102.579349,18.027701
"new_gps",3320,102.621788,17.976804
"new_gps",3323,102.643966,18.017997
"new_gps",3324,102.604134,18.002516
"new_gps",3325,102.644767,18.0182
"new_gps",3326,102.6402,18.060314
"new_gps",3334,102.631757,18.040105
"new_gps",3335,102.631651,18.03949
"new_gps",3343,102.606977,17.980965
"new_gps",3346,102.636886,17.990659
"new_gps",3350,102.604033,17.966105
"new_gps",3353,102.629768,18.006684
"new_gps",3354,102.623608,18.005755
"new_gps",3355,102.631663,18.044253
"new_gps",3356,102.665257,17.979088
"new_gps",3358,102.661134,17.988996
"new_gps",3359,102.667019,17.986384
"new_gps",3361,102.63252,18.042107
"new_gps",3362,102.631879,18.039981
"new_gps",3366,102.645143,18.018111
"new_gps",3367,102.63063,18.053697
"new_gps",3374,102.611155,17.978705
"new_gps",3375,102.645321,18.018496
"new_gps",3376,102.644766,18.022589
"new_gps",3378,102.633979,18.010687
"new_gps",3391,102.639519,18.028604
"new_gps",3392,102.608614,17.984233
"new_gps",3393,102.608585,17.984227
"new_gps",3401,102.582032,17.984935
"new_gps",3402,102.632894,18.040213
"new_gps",3413,102.626455,18.007519
"new_gps",3414,102.641497,18.047519
"new_gps",3417,102.620068,17.92234
"new_gps",3419,102.64075,18.017533
"new_gps",3420,102.609235,18.00712
"new_gps",3421,102.607016,18.004013
"new_gps",3426,102.605575,17.971194
"new_gps",3427,102.63778,18.043149
"new_gps",3428,102.62438,17.967178
"new_gps",3430,102.632459,18.042012
"new_gps",3431,102.609338,17.975767
"new_gps",3432,102.658695,17.965826
"new_gps",3433,102.629504,17.997891
"new_gps",3434,102.66566,18.003074
"new_gps",3438,102.624366,17.96718
"new_gps",3439,102.624365,17.967175
"new_gps",3444,102.666346,17.993178
"new_gps",3447,102.624034,17.931945
"new_gps",3456,102.648738,18.025358
"new_gps",3457,102.642831,18.02871
"new_gps",3458,102.645259,18.033293
"new_gps",3459,102.601724,17.965998
"new_gps",3460,102.601719,17.966027
"new_gps",3465,102.629662,18.00383
"new_gps",3469,102.629565,18.004334
"new_gps",3475,102.618498,17.984503
"new_gps",3476,102.546327,18.042292
"new_gps",3480,102.673879,17.901976
"new_gps",3483,102.604851,18.013394
"new_gps",3489,102.620898,17.992605
"new_gps",3491,102.655122,18.000247
"new_gps",3496,102.638318,17.992079
"new_gps",3497,102.638272,17.992063
"new_gps",3498,102.813159,18.135044
"new_gps",3499,102.619875,18.021816
"new_gps",3500,102.61989,18.021849
"new_gps",3501,102.619861,18.021834
"new_gps",3502,102.638269,18.044536
"new_gps",3506,102.657438,17.998332
"new_gps",3507,102.60197,17.977055
"new_gps",3509,102.652305,18.008309
"new_gps",3510,102.638266,18.044538
"new_gps",3519,102.67064,18.005895
"new_gps",3524,102.60902,17.974202
"new_gps",3527,102.63768,17.991641
"new_gps",3534,102.609196,18.037997
"new_gps",3535,102.668346,18.068015
"new_gps",3536,102.63915,17.981559
"new_gps",3537,102.658327,17.98591
"new_gps",3538,102.636393,17.947499
"new_gps",3548,102.668629,18.129495
"new_gps",3549,102.524547,18.043905
"new_gps",3563,102.631696,18.002788
"new_gps",3564,102.638746,17.992238
"new_gps",3575,102.660904,18.049019
"new_gps",3576,102.651748,17.923486
"new_gps",3585,102.651743,17.92349
"new_gps",3586,102.651463,17.922834
"new_gps",3588,102.64508,17.893155
"new_gps",3601,102.652268,18.174534
"new_gps",3605,102.653114,17.997397
"new_gps",3607,102.6367,18.01163
"new_gps",3608,102.654472,17.982838
"new_gps",3643,102.634673,18.042678
"new_gps",3648,102.634696,18.042691
"new_gps",3684,102.614464,18.009767
"new_gps",3692,102.597542,18.041911
"new_gps",3694,102.597085,18.041973
"new_gps",3698,102.52059,17.97731
"new_gps",3720,102.721181,17.914189
"new_gps",3759,102.638237,17.948889
"new_gps",3760,102.639869,17.945716
"new_gps",3762,102.639542,17.945289
"new_gps",3767,102.639491,17.945268
"new_gps",3769,102.639504,17.945272
"new_gps",3770,102.639485,17.945261
"new_gps",3771,102.639489,17.94527
"new_gps",3779,102.639452,17.945265
"new_gps",3780,102.639453,17.945248
"new_gps",3781,102.63945,17.945268
"new_gps",3782,102.639452,17.945262
"new_gps",3786,102.639455,17.945252
"new_gps",3796,102.639472,17.945274
"new_gps",3797,102.639467,17.94528
"new_gps",3799,102.639475,17.945286
"new_gps",3801,102.639474,17.945289
"new_gps",3802,102.639477,17.945291
"new_gps",3831,102.639645,17.945242
"new_gps",3850,102.74872,18.073854
"new_gps",3855,102.646757,17.878928
"new_gps",3869,102.615649,18.061868
"new_gps",3870,102.616666,17.962198
"new_gps",3872,102.639616,17.945385
"new_gps",3896,102.606372,18.040245
"new_gps",3908,102.620201,17.986029
"new_gps",3924,102.689852,17.959114
"new_gps",3925,102.632132,18.010787
"new_gps",3932,102.621482,18.002807
"new_gps",3944,102.652632,17.873389
"new_gps",3950,102.620886,17.883502
"new_gps",3953,102.632113,18.035078
"new_gps",3955,102.637271,18.004495
"new_gps",3960,102.589676,17.974792
"new_gps",3978,102.651756,18.003674
"new_gps",3980,102.728205,17.886332
"new_gps",3984,102.547408,17.976291
"new_gps",3988,102.634957,18.010382
"new_gps",3992,102.6509,17.925261
"new_gps",3996,102.645503,17.927071
"new_gps",3997,102.635584,18.004922
"new_gps",4003,102.728167,17.886344
"new_gps",4013,102.625871,17.929864
"new_gps",4014,102.616198,17.99697
"new_gps",4015,102.647976,18.011324
"new_gps",4018,102.636157,17.938146
"new_gps",4025,102.63565,18.004896
"new_gps",4037,102.625862,17.92985
"new_gps",4041,102.623406,17.956252
"new_gps",4043,102.498947,18.015235
"new_gps",4062,102.669024,18.047541
"new_gps",4063,102.664949,18.124238
"new_gps",4064,102.665322,17.906701
"new_gps",4067,102.665328,17.906707
"new_gps",4068,102.638732,18.013448
"new_gps",4088,102.672588,17.892954
"new_gps",4100,103.057311,18.187138
"new_gps",4108,102.68672,17.981695
"new_gps",4110,102.636083,17.979365
"new_gps",4112,102.619951,17.914194
"new_gps",4115,102.66252,17.989218
"new_gps",4116,102.618074,17.913752
"new_gps",4117,102.629236,18.012528
"new_gps",4128,102.656001,18.111586
"new_gps",4129,102.638353,18.003773
"new_gps",4130,102.626505,18.018318
"new_gps",4132,102.643355,17.930053
"new_gps",4133,102.652295,17.877092
"new_gps",4134,102.686719,17.981665
"new_gps",4136,102.66753,17.951328
"new_gps",4142,102.665763,18.1253
"new_gps",4143,102.665782,18.125284
"new_gps",4144,102.6658,18.125299
"new_gps",4146,102.642762,18.022596
"new_gps",4150,102.66578,18.125266
"new_gps",4151,102.665766,18.125266
"new_gps",4153,102.647431,18.01196
"new_gps",4154,102.637561,18.004305
"new_gps",4155,102.646709,17.938927
"new_gps",4156,102.664507,17.905662
"new_gps",4159,102.637415,18.004074
"new_gps",4160,102.656975,18.112656
"new_gps",4169,102.665451,17.904542
"new_gps",4170,102.665434,17.904533
"new_gps",4171,102.629026,18.018763
"new_gps",4172,102.670201,17.988683
"new_gps",4176,102.666229,18.125386
"new_gps",4178,102.665771,18.125268
"new_gps",4195,102.687053,17.982018
"new_gps",4209,102.656027,18.111606
"new_gps",4212,102.631755,18.017225
"new_gps",4213,102.60831,17.996283
"new_gps",4215,102.604847,17.970786
"new_gps",4227,102.658822,18.003899
"new_gps",4231,102.640464,18.012904
"new_gps",4238,102.570323,18.041854
"new_gps",4241,102.634939,18.013664
"new_gps",4244,102.637465,18.004334
"new_gps",4263,102.729369,18.16947
"new_gps",4267,102.688792,18.055891
"new_gps",4268,102.62902,18.01275
"new_gps",4270,102.671707,17.901626
"new_gps",4275,102.668431,17.984307
"new_gps",4277,102.638335,17.998015
"new_gps",4281,102.657504,17.984261
"new_gps",4292,102.629443,18.004266
"new_gps",4293,102.657321,17.983878
"new_gps",4296,102.650475,17.934741
"new_gps",4298,102.651319,18.001408
"new_gps",4299,102.631526,18.016881
"new_gps",4302,102.631655,18.002917
"new_gps",4303,102.654502,18.015323
"new_gps",4307,102.662848,17.981532
"new_gps",4308,102.648687,18.112924
"new_gps",4309,102.626182,18.063404
"new_gps",4312,102.663002,17.904954
"new_gps",4313,102.664239,17.905867
"new_gps",4321,102.639667,17.945467
"new_gps",4328,102.65623,18.112342
"new_gps",4335,102.63887,18.001676
"new_gps",4340,102.650392,18.112758
"new_gps",4351,102.641713,18.046317
"new_gps",4354,103.058321,18.176894
"new_gps",4355,102.648624,18.012681
"new_gps",4356,102.625132,17.986344
"new_gps",4357,102.613941,17.990777
"new_gps",4358,102.599969,17.987294
"new_gps",4359,102.61356,17.990927
"new_gps",4364,102.636105,17.954958
"new_gps",4366,102.663057,17.905507
"new_gps",4367,102.664193,17.90571
"new_gps",4384,102.637932,18.046617
"new_gps",4387,102.614478,18.010489
"new_gps",4388,102.632559,18.037438
"new_gps",4389,102.613646,17.990878
"new_gps",4390,102.62563,18.00299
"new_gps",4394,102.612257,18.013839
"new_gps",4395,102.635291,18.01366
"new_gps",4401,102.621949,17.929801
"new_gps",4406,102.671324,17.982648
"new_gps",4408,102.6523,18.112308
"new_gps",4416,102.588806,18.030822
"new_gps",4420,102.621709,18.019544
"new_gps",4442,102.631341,17.988288
"new_gps",4444,102.641908,17.946616
"new_gps",4445,102.631327,17.919932
"new_gps",4449,102.649492,18.111785
"new_gps",4459,102.654774,18.110142
"new_gps",4465,102.671182,17.982073
"new_gps",4466,102.671946,17.982969
"new_gps",4468,102.669862,17.989389
"new_gps",4469,102.669846,17.989439
"new_gps",4473,102.669791,17.989394
"new_gps",4474,102.669865,17.989399
"new_gps",4475,102.669861,17.989411
"new_gps",4489,102.640082,17.975738
"new_gps",4495,102.665983,17.990286
"new_gps",4498,102.626947,18.010009
"new_gps",4500,102.627434,17.905039
"new_gps",4501,102.661546,17.982285
"new_gps",4502,102.66149,17.982232
"new_gps",4513,102.611417,18.059964
"new_gps",4516,102.600252,17.974245
"new_gps",4517,102.633102,18.016548
"new_gps",4520,102.661521,17.982225
"new_gps",4524,102.642095,17.918479
"new_gps",4535,102.63048,18.012552
"new_gps",4536,102.643348,17.952583
"new_gps",4541,102.608549,17.970779
"new_gps",4553,102.619143,18.159259
"new_gps",4554,102.635753,18.019887
"new_gps",4555,102.65079,18.111287
"new_gps",4558,102.628883,18.004181
"new_gps",4563,102.642054,18.015493
"new_gps",4567,102.6546,18.109928
"new_gps",4571,102.668807,18.076191
"new_gps",4573,102.667628,17.983307
"new_gps",4575,102.629833,17.968311
"new_gps",4582,102.602769,18.005915
"new_gps",4600,102.625249,18.002255
"new_gps",4602,102.645926,18.019312
"new_gps",4604,102.632973,18.023883
"new_gps",4606,102.599127,17.85512
"new_gps",4609,102.600954,17.986285
"new_gps",4610,102.610178,18.009324
"new_gps",4616,102.669717,17.956234
"new_gps",4624,102.655406,18.110816
"new_gps",4625,102.633675,18.015077
"new_gps",4626,102.629549,17.983792
"new_gps",4627,102.613756,18.010036
"new_gps",4629,102.622854,17.983337
"new_gps",4631,102.473505,18.160099
"new_gps",4632,102.66048,18.118831
"new_gps",4638,102.615561,18.018678
"new_gps",4645,102.634087,18.006061
"new_gps",4646,102.629117,17.984129
"new_gps",4654,102.629598,18.006362
"new_gps",4655,102.649424,18.111454
"new_gps",4660,102.627039,18.030248
"new_gps",4661,102.654134,17.996543
"new_gps",4669,102.623176,17.93888
"new_gps",4670,102.630307,18.054068
"new_gps",4671,102.630929,18.055153
"new_gps",4681,102.668699,18.077455
"new_gps",4686,102.637208,18.014124
"new_gps",4689,102.667019,17.957682
"new_gps",4690,102.601095,18.039679
"new_gps",4694,102.627093,17.930461
"new_gps",4696,102.612881,18.012456
"new_gps",4697,102.656614,18.109462
"new_gps",4698,102.671624,17.983292
"new_gps",4713,102.629067,18.0127
"new_gps",4714,102.623928,18.016238
"new_gps",4719,102.649477,17.920194
"new_gps",4729,102.654885,17.979871
"new_gps",4733,102.632006,17.989006
"new_gps",4734,102.631728,18.039295
"new_gps",4736,102.663422,18.055676
"new_gps",4744,102.625719,18.002033
"new_gps",4745,102.616316,17.959849
"new_gps",4748,102.592126,17.989592
"new_gps",4756,102.628505,17.984535
"new_gps",4766,102.623934,17.912341
"new_gps",4773,102.571098,17.969267
"new_gps",4779,102.631397,18.063755
"new_gps",4811,102.613726,18.012815
"new_gps",4814,102.584702,17.9897
"new_gps",4815,102.63823,17.975095
"new_gps",4816,102.608938,17.991906
"new_gps",4830,102.616252,17.901674
"new_gps",4831,102.636544,17.951502
"new_gps",4832,102.631233,17.946268
"new_gps",4834,102.613826,17.99379
"new_gps",4839,102.622794,17.957014
"new_gps",4840,102.614003,17.895575
"new_gps",4843,102.619551,17.953984
"new_gps",4844,102.729726,18.117292
"new_gps",4845,102.661532,17.981665
"new_gps",4849,102.663097,17.994696
"new_gps",4877,102.683019,17.980135
"new_gps",4880,102.600386,17.998587
"new_gps",4881,102.666396,17.995224
"new_gps",4882,102.6757,18.006421
"new_gps",4886,102.618546,17.992148
"new_gps",4891,102.599727,17.973782
"new_gps",4892,102.591873,17.989189
"new_gps",4893,102.627731,18.045469
"new_gps",4896,102.670179,17.98985
"new_gps",4897,102.668123,18.005678
"new_gps",4917,102.631894,18.028982
"new_gps",4923,102.72938,18.169475
"new_gps",4925,102.62701,17.941336
"new_gps",4927,102.615337,17.997546
"new_gps",4930,102.64392,18.003497
"new_gps",4935,102.581226,17.974716
"new_gps",4937,102.641587,18.030083
"new_gps",4942,102.62087,18.019415
"new_gps",4952,102.58148,18.028586
"new_gps",4961,102.622773,17.955216
"new_gps",4967,102.670541,17.905419
"new_gps",4971,102.625864,18.026891
"new_gps",4974,102.661981,17.981324
"new_gps",4977,102.551362,17.986573
"new_gps",4980,102.666251,17.99513
"new_gps",4984,102.624361,17.960085
"new_gps",4987,102.537491,17.983669
"new_gps",4994,102.639333,17.878326
"new_gps",4995,102.631882,18.01818
"new_gps",4997,102.660672,18.119924
"new_gps",5010,102.620498,17.987804
"new_gps",5018,102.641882,18.047029
"new_gps",5019,102.628164,18.034722
"new_gps",5021,102.632011,18.018143
"new_gps",5024,102.618979,17.989386
"new_gps",5027,102.627481,18.04562
"new_gps",5028,102.587887,18.026877
"new_gps",5029,102.638551,18.02829
"new_gps",5031,102.648961,17.921971
"new_gps",5033,102.637269,17.961335
"new_gps",5037,102.616207,17.994095
"new_gps",5041,102.525229,17.984769
"new_gps",5042,102.6404,17.975884
"new_gps",5050,102.571873,17.969752
"new_gps",5052,102.571211,17.969969
"new_gps",5053,102.571216,17.969918
"new_gps",5060,102.703253,17.951551
"new_gps",5068,102.631957,17.988162
"new_gps",5086,102.612491,18.015496
"new_gps",5091,102.672155,18.008027
"new_gps",5092,102.608098,17.973928
"new_gps",5100,102.667227,18.007429
"new_gps",5103,102.668029,17.995245
"new_gps",5104,102.630054,18.003595
"new_gps",5108,102.665588,17.967898
"new_gps",5122,102.63692,18.012548
"new_gps",5125,102.703988,17.953878
"new_gps",5140,102.705094,18.070553
"new_gps",5146,102.641094,17.969837
"new_gps",5148,102.675719,18.003169
"new_gps",5150,102.641085,18.012619
"new_gps",5153,102.608747,18.003128
"new_gps",5157,102.65284,17.970328
"new_gps",5161,102.633452,17.948647
"new_gps",5165,102.664971,17.897768
"new_gps",5170,102.75132,18.164233
"new_gps",5176,102.599519,17.980105
"new_gps",5181,102.641601,18.012624
"new_gps",5192,102.639664,17.986755
"new_gps",5195,102.630912,17.996678
"new_gps",5196,102.640997,17.975273
"new_gps",5206,102.634814,18.031669
"new_gps",5207,102.645357,18.002293
"new_gps",5208,102.640713,18.034274
"new_gps",5209,102.584699,18.02966
"new_gps",5210,102.647915,18.112596
"new_gps",5211,102.633092,18.043703
"new_gps",5215,102.618532,17.907347
"new_gps",5217,102.65008,18.112903
"new_gps",5218,102.630139,18.004316
"new_gps",5219,102.641203,17.972615
"new_gps",5220,102.645055,17.871931
"new_gps",5221,102.664054,17.899753
"new_gps",5234,102.655533,17.979399
"new_gps",5250,102.448932,17.983265
"new_gps",5251,102.555811,17.984569
"new_gps",5252,102.625182,17.960107
"new_gps",5254,102.623991,17.942256
"new_gps",5272,102.446862,17.982966
"new_gps",5279,102.71612,17.88536
"new_gps",5287,102.447342,17.985786
"new_gps",5288,102.447615,17.983015
"new_gps",6959,102.652168,17.936959
